Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Mapping project name,ESCO - SE NOC,,,,,,
Mapping project author,default-author,,,,,,
Mapping project version,,,,,,,
Mapping project version date,csv_generator$today@1751f89f,,,,,,
Classification 1 Name,Esco - yrken,,,,,,
Classification 1 Concept type,Occupation,,,,,,
Classification 1 Version,1.1.1,,,,,,
Classification 1 Language,sv,,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,,
Classification 2 Name,Swedish Standard Classification of Occupations 2012,,,,,,
Classification 2 Concept type,Occupation,,,,,,
Classification 2 Version,18,,,,,,
Classification 2 Language,sv,,,,,,
Classification 2 Landing page,https://atlas.jobtechdev.se/,,,,,,
,,,,,,,
,,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/8bc845cb-0702-47e4-aabc-4036032b0a8d,skeppsklarerare,http://data.europa.eu/esco/occupation/8bc845cb-0702-47e4-aabc-4036032b0a8d,http://data.jobtechdev.se/taxonomy/concept/zthE_Zb1_tjb,Linjeagent/Rederiagent,http://data.jobtechdev.se/taxonomy/concept/zthE_Zb1_tjb,skos:exactMatch,
http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca,speditör,http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca,http://data.jobtechdev.se/taxonomy/concept/s8pB_qLu_Sqn,Speditionsförman,http://data.jobtechdev.se/taxonomy/concept/s8pB_qLu_Sqn,skos:narrowMatch,
http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca,speditör,http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca,http://data.jobtechdev.se/taxonomy/concept/VoJP_fqh_EvV,Speditionstjänsteman,http://data.jobtechdev.se/taxonomy/concept/VoJP_fqh_EvV,skos:narrowMatch,
http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca,speditör,http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca,http://data.jobtechdev.se/taxonomy/concept/tbMx_bRW_QSM,Speditör,http://data.jobtechdev.se/taxonomy/concept/tbMx_bRW_QSM,skos:exactMatch,
http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c,"Transportadministratör, internationella transporter",http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c,http://data.jobtechdev.se/taxonomy/concept/5kPb_KB4_BNW,Transportadministratör,http://data.jobtechdev.se/taxonomy/concept/5kPb_KB4_BNW,skos:exactMatch,
http://data.europa.eu/esco/isco/C3331,Speditörer,http://data.europa.eu/esco/isco/C3331,http://data.jobtechdev.se/taxonomy/concept/cA5x_ek3_95q,Transportingenjör,http://data.jobtechdev.se/taxonomy/concept/cA5x_ek3_95q,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3332,Konferens- och evenemangsplanerare,http://data.europa.eu/esco/isco/C3332,http://data.jobtechdev.se/taxonomy/concept/TaUi_uMx_WrZ,Konferensplanerare,http://data.jobtechdev.se/taxonomy/concept/TaUi_uMx_WrZ,skos:narrowMatch,
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,arbetsförmedlare,http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,http://data.jobtechdev.se/taxonomy/concept/XSDj_JZ2_ugu,Arbetsförmedlare,http://data.jobtechdev.se/taxonomy/concept/XSDj_JZ2_ugu,skos:exactMatch,
http://data.europa.eu/esco/occupation/e4112a88-973f-4c7a-97f5-2241e6b6833f,jobbcoach,http://data.europa.eu/esco/occupation/e4112a88-973f-4c7a-97f5-2241e6b6833f,http://data.jobtechdev.se/taxonomy/concept/gPCx_T6e_6P8,Jobbcoach/Utbildningscoach,http://data.jobtechdev.se/taxonomy/concept/gPCx_T6e_6P8,skos:broadMatch,
http://data.europa.eu/esco/occupation/c60ede09-b67b-4173-8991-b9b694149488,utbildningscoach,http://data.europa.eu/esco/occupation/c60ede09-b67b-4173-8991-b9b694149488,http://data.jobtechdev.se/taxonomy/concept/gPCx_T6e_6P8,Jobbcoach/Utbildningscoach,http://data.jobtechdev.se/taxonomy/concept/gPCx_T6e_6P8,skos:broadMatch,
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,arbetsförmedlare,http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,http://data.jobtechdev.se/taxonomy/concept/tFfE_tZV_9u5,SIUS-konsulent,http://data.jobtechdev.se/taxonomy/concept/tFfE_tZV_9u5,skos:narrowMatch,
http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4,bostadsförvaltare,http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4,http://data.jobtechdev.se/taxonomy/concept/1ijm_oAT_HVx,Bostadsförvaltare,http://data.jobtechdev.se/taxonomy/concept/1ijm_oAT_HVx,skos:exactMatch,
http://data.europa.eu/esco/isco/C3334,"Fastighetsmäklare, fastighetsförvaltare m.fl.",http://data.europa.eu/esco/isco/C3334,http://data.jobtechdev.se/taxonomy/concept/Zx4F_R4W_Tmv,Fastighetsassistent,http://data.jobtechdev.se/taxonomy/concept/Zx4F_R4W_Tmv,skos:narrowMatch,
http://data.europa.eu/esco/occupation/b915ab4a-f7b1-44bc-a5a4-585e91d31dfd,fastighetsförmedlare,http://data.europa.eu/esco/occupation/b915ab4a-f7b1-44bc-a5a4-585e91d31dfd,http://data.jobtechdev.se/taxonomy/concept/9M8a_pxP_14h,Fastighetsförmedlare,http://data.jobtechdev.se/taxonomy/concept/9M8a_pxP_14h,skos:exactMatch,
http://data.europa.eu/esco/occupation/0f5b4653-50b2-413a-826d-39d447480c21,fastighetsförvaltare,http://data.europa.eu/esco/occupation/0f5b4653-50b2-413a-826d-39d447480c21,http://data.jobtechdev.se/taxonomy/concept/EPe8_EQu_YCL,Fastighetsförvaltare,http://data.jobtechdev.se/taxonomy/concept/EPe8_EQu_YCL,skos:exactMatch,
http://data.europa.eu/esco/isco/C3334,"Fastighetsmäklare, fastighetsförvaltare m.fl.",http://data.europa.eu/esco/isco/C3334,http://data.jobtechdev.se/taxonomy/concept/CQQn_66u_vXj,Fastighetsinspektör,http://data.jobtechdev.se/taxonomy/concept/CQQn_66u_vXj,skos:narrowMatch,
http://data.europa.eu/esco/occupation/8ec8df02-e9dd-43b7-b416-5846ae0414ab,fastighetsmäklare,http://data.europa.eu/esco/occupation/8ec8df02-e9dd-43b7-b416-5846ae0414ab,http://data.jobtechdev.se/taxonomy/concept/1eeu_FfB_Kpm,Fastighetsmäklare,http://data.jobtechdev.se/taxonomy/concept/1eeu_FfB_Kpm,skos:exactMatch,
http://data.europa.eu/esco/isco/C3334,"Fastighetsmäklare, fastighetsförvaltare m.fl.",http://data.europa.eu/esco/isco/C3334,http://data.jobtechdev.se/taxonomy/concept/piW2_JmH_s4p,Fastighetssekreterare,http://data.jobtechdev.se/taxonomy/concept/piW2_JmH_s4p,skos:narrowMatch,
http://data.europa.eu/esco/occupation/cee31c49-abe9-4f29-ad10-5eefe63f2a57,hyreskonsulent,http://data.europa.eu/esco/occupation/cee31c49-abe9-4f29-ad10-5eefe63f2a57,http://data.jobtechdev.se/taxonomy/concept/1L3d_wki_eQ4,Hyreskonsulent,http://data.jobtechdev.se/taxonomy/concept/1L3d_wki_eQ4,skos:exactMatch,
http://data.europa.eu/esco/isco/C3334,"Fastighetsmäklare, fastighetsförvaltare m.fl.",http://data.europa.eu/esco/isco/C3334,http://data.jobtechdev.se/taxonomy/concept/45QB_LDA_86u,"Områdesförvaltare, fastighet",http://data.jobtechdev.se/taxonomy/concept/45QB_LDA_86u,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3334,"Fastighetsmäklare, fastighetsförvaltare m.fl.",http://data.europa.eu/esco/isco/C3334,http://data.jobtechdev.se/taxonomy/concept/7cAw_HzP_3Kv,Skogsekonom,http://data.jobtechdev.se/taxonomy/concept/7cAw_HzP_3Kv,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3334,"Fastighetsmäklare, fastighetsförvaltare m.fl.",http://data.europa.eu/esco/isco/C3334,http://data.jobtechdev.se/taxonomy/concept/rEeE_DXA_Q4h,Skogsvärderare,http://data.jobtechdev.se/taxonomy/concept/rEeE_DXA_Q4h,skos:narrowMatch,
http://data.europa.eu/esco/occupation/f5332f2d-3119-4194-8b5c-d0a5d97f55ef,annonschef,http://data.europa.eu/esco/occupation/f5332f2d-3119-4194-8b5c-d0a5d97f55ef,http://data.jobtechdev.se/taxonomy/concept/w7ix_w8H_Yz1,Annonskonsulent,http://data.jobtechdev.se/taxonomy/concept/w7ix_w8H_Yz1,skos:exactMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/z3tN_CYb_jvr,Annonschef,http://data.jobtechdev.se/taxonomy/concept/z3tN_CYb_jvr,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/2LBV_CoV_iEf,Artistagent/Artistbokare/Artistförmedlare,http://data.jobtechdev.se/taxonomy/concept/2LBV_CoV_iEf,skos:narrowMatch,
http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,auktionist,http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,http://data.jobtechdev.se/taxonomy/concept/t9fU_xxM_D8N,Auktionist,http://data.jobtechdev.se/taxonomy/concept/t9fU_xxM_D8N,skos:exactMatch,
http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,auktionist,http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,http://data.jobtechdev.se/taxonomy/concept/1Zp4_hpn_kMt,Auktionskommissarie,http://data.jobtechdev.se/taxonomy/concept/1Zp4_hpn_kMt,skos:narrowMatch,
http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,auktionist,http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,http://data.jobtechdev.se/taxonomy/concept/vzJz_nyR_QRr,Auktionsutropare,http://data.jobtechdev.se/taxonomy/concept/vzJz_nyR_QRr,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/t4MW_92C_1eH,Beställningsfaktor,http://data.jobtechdev.se/taxonomy/concept/t4MW_92C_1eH,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/Zfsr_ZV8_NTA,Butikskonsulent,http://data.jobtechdev.se/taxonomy/concept/Zfsr_ZV8_NTA,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/2oDy_AZC_ULR,Fotografagent,http://data.jobtechdev.se/taxonomy/concept/2oDy_AZC_ULR,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/PieZ_7EX_Yej,Idrottsagent/Sportagent,http://data.jobtechdev.se/taxonomy/concept/PieZ_7EX_Yej,skos:narrowMatch,
http://data.europa.eu/esco/occupation/35bedc78-1c15-4db7-9c6d-c55e9b5c7b54,evenemangsarrangör,http://data.europa.eu/esco/occupation/35bedc78-1c15-4db7-9c6d-c55e9b5c7b54,http://data.jobtechdev.se/taxonomy/concept/zTjU_B9f_PT4,Konsertarrangör,http://data.jobtechdev.se/taxonomy/concept/zTjU_B9f_PT4,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/bXfh_r3N_Wue,"Kundmottagare, bilverkstad/Verkmästare, bilverkstad",http://data.jobtechdev.se/taxonomy/concept/bXfh_r3N_Wue,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/Prgb_Dri_Hn2,Litterär agent,http://data.jobtechdev.se/taxonomy/concept/Prgb_Dri_Hn2,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c85e39a4-2c40-413f-a171-45907ecdd599,manager,http://data.europa.eu/esco/occupation/c85e39a4-2c40-413f-a171-45907ecdd599,http://data.jobtechdev.se/taxonomy/concept/X9jv_K2b_m48,Manager,http://data.jobtechdev.se/taxonomy/concept/X9jv_K2b_m48,skos:exactMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/7h6u_UDX_zTJ,Musikagent,http://data.jobtechdev.se/taxonomy/concept/7h6u_UDX_zTJ,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/aPpz_AFL_zki,Offertberedare,http://data.jobtechdev.se/taxonomy/concept/aPpz_AFL_zki,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/sBhA_r6B_3qv,Offertchef,http://data.jobtechdev.se/taxonomy/concept/sBhA_r6B_3qv,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/uJM6_kRc_rCb,Offertingenjör,http://data.jobtechdev.se/taxonomy/concept/uJM6_kRc_rCb,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/gLtU_eR9_ZcW,Orderadministratör,http://data.jobtechdev.se/taxonomy/concept/gLtU_eR9_ZcW,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/tubM_F5t_syW,Orderfördelare,http://data.jobtechdev.se/taxonomy/concept/tubM_F5t_syW,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/8NWY_SC6_LVA,Orderplanerare,http://data.jobtechdev.se/taxonomy/concept/8NWY_SC6_LVA,skos:narrowMatch,
http://data.europa.eu/esco/occupation/e16c2422-1323-4d8a-bd0f-c7584de70be1,prissättare,http://data.europa.eu/esco/occupation/e16c2422-1323-4d8a-bd0f-c7584de70be1,http://data.jobtechdev.se/taxonomy/concept/S1tx_E6k_G9N,Prissättare,http://data.jobtechdev.se/taxonomy/concept/S1tx_E6k_G9N,skos:exactMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/GnQz_w5A_c8Q,Reseproducent,http://data.jobtechdev.se/taxonomy/concept/GnQz_w5A_c8Q,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/qquD_VGG_EVx,"Servicechef, bilverkstad",http://data.jobtechdev.se/taxonomy/concept/qquD_VGG_EVx,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/H7ct_ff1_9sP,Teateragent,http://data.jobtechdev.se/taxonomy/concept/H7ct_ff1_9sP,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/uRpy_fx1_WiY,Turnéledare,http://data.jobtechdev.se/taxonomy/concept/uRpy_fx1_WiY,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3339,Övriga förmedlare m.fl.,http://data.europa.eu/esco/isco/C3339,http://data.jobtechdev.se/taxonomy/concept/QKLA_M7n_kcj,Turnéläggare,http://data.jobtechdev.se/taxonomy/concept/QKLA_M7n_kcj,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3341,Arbetsledare för kontorspersonal,http://data.europa.eu/esco/isco/C3341,http://data.jobtechdev.se/taxonomy/concept/V9Es_YZL_3kL,"Arbetsledare, kontorspersonal/Gruppledare, kontorspersonal",http://data.jobtechdev.se/taxonomy/concept/V9Es_YZL_3kL,skos:narrowMatch,
http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,"arbetsledare, callcenter",http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,http://data.jobtechdev.se/taxonomy/concept/bRZS_esN_X1Y,"Arbetsledare, kundservice/Gruppledare, kundservice",http://data.jobtechdev.se/taxonomy/concept/bRZS_esN_X1Y,skos:closeMatch,
http://data.europa.eu/esco/isco/C3341,Arbetsledare för kontorspersonal,http://data.europa.eu/esco/isco/C3341,http://data.jobtechdev.se/taxonomy/concept/bRZS_esN_X1Y,"Arbetsledare, kundservice/Gruppledare, kundservice",http://data.jobtechdev.se/taxonomy/concept/bRZS_esN_X1Y,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3341,Arbetsledare för kontorspersonal,http://data.europa.eu/esco/isco/C3341,http://data.jobtechdev.se/taxonomy/concept/iwLT_P7W_9RZ,"Arbetsledare, säkerhetsarbete/Gruppledare, säkerhetsarbete",http://data.jobtechdev.se/taxonomy/concept/iwLT_P7W_9RZ,skos:narrowMatch,
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,advokatsekreterare,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,http://data.jobtechdev.se/taxonomy/concept/ixr5_M5X_yTr,Advokatsekreterare,http://data.jobtechdev.se/taxonomy/concept/ixr5_M5X_yTr,skos:exactMatch,
http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,chefssekreterare,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,http://data.jobtechdev.se/taxonomy/concept/PeNQ_qpR_wTS,Chefssekreterare,http://data.jobtechdev.se/taxonomy/concept/PeNQ_qpR_wTS,skos:exactMatch,
http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,direktionssekreterare,http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,http://data.jobtechdev.se/taxonomy/concept/sBhb_Rma_Cq5,Direktionssekreterare,http://data.jobtechdev.se/taxonomy/concept/sBhb_Rma_Cq5,skos:exactMatch,
http://data.europa.eu/esco/isco/C3343,Administrativa assistenter,http://data.europa.eu/esco/isco/C3343,http://data.jobtechdev.se/taxonomy/concept/NqN3_Mur_sGB,Nämndsekreterare,http://data.jobtechdev.se/taxonomy/concept/NqN3_Mur_sGB,skos:narrowMatch,
http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,utbildningsadministratör,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,http://data.jobtechdev.se/taxonomy/concept/QUmN_cfC_zPn,Utbildningsadministratör/Studieadministratör,http://data.jobtechdev.se/taxonomy/concept/QUmN_cfC_zPn,skos:exactMatch,
http://data.europa.eu/esco/isco/C3343,Administrativa assistenter,http://data.europa.eu/esco/isco/C3343,http://data.jobtechdev.se/taxonomy/concept/JQ3q_X9q_aTC,Utbildningshandläggare,http://data.jobtechdev.se/taxonomy/concept/JQ3q_X9q_aTC,skos:narrowMatch,
http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,utbildningsadministratör,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,http://data.jobtechdev.se/taxonomy/concept/JQ3q_X9q_aTC,Utbildningshandläggare,http://data.jobtechdev.se/taxonomy/concept/JQ3q_X9q_aTC,skos:closeMatch,
http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,chefssekreterare,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,http://data.jobtechdev.se/taxonomy/concept/UYaR_8e9_wGy,VD-sekreterare,http://data.jobtechdev.se/taxonomy/concept/UYaR_8e9_wGy,skos:exactMatch,
http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,vårdadministratör,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,http://data.jobtechdev.se/taxonomy/concept/J5oq_tNd_6RU,Läkarsekreterare/Vårdadministratör/Medicinsk sekreterare,http://data.jobtechdev.se/taxonomy/concept/J5oq_tNd_6RU,skos:exactMatch,
http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,läkarsekreterare,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,http://data.jobtechdev.se/taxonomy/concept/J5oq_tNd_6RU,Läkarsekreterare/Vårdadministratör/Medicinsk sekreterare,http://data.jobtechdev.se/taxonomy/concept/J5oq_tNd_6RU,skos:exactMatch,
http://data.europa.eu/esco/isco/C3344,"Medicinska sekreterare, vårdadministratörer m.fl.",http://data.europa.eu/esco/isco/C3344,http://data.jobtechdev.se/taxonomy/concept/J5oq_tNd_6RU,Läkarsekreterare/Vårdadministratör/Medicinsk sekreterare,http://data.jobtechdev.se/taxonomy/concept/J5oq_tNd_6RU,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3351,Tulltjänstemän m.fl.,http://data.europa.eu/esco/isco/C3351,http://data.jobtechdev.se/taxonomy/concept/Xv3V_shd_fJp,"Befälhavare, Kustbevakningen",http://data.jobtechdev.se/taxonomy/concept/Xv3V_shd_fJp,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3351,Tulltjänstemän m.fl.,http://data.europa.eu/esco/isco/C3351,http://data.jobtechdev.se/taxonomy/concept/vDxV_16d_K9u,Kustbevakningstjänsteman,http://data.jobtechdev.se/taxonomy/concept/vDxV_16d_K9u,skos:narrowMatch,
http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,tulltjänsteman,http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,http://data.jobtechdev.se/taxonomy/concept/3N52_wtb_L2r,Tulltjänsteman,http://data.jobtechdev.se/taxonomy/concept/3N52_wtb_L2r,skos:exactMatch,
http://data.europa.eu/esco/occupation/578470d7-1848-44cd-a769-96cdd64b2c37,folkbokföringshandläggare,http://data.europa.eu/esco/occupation/578470d7-1848-44cd-a769-96cdd64b2c37,http://data.jobtechdev.se/taxonomy/concept/iWoz_Qa7_UQC,Folkbokföringshandläggare,http://data.jobtechdev.se/taxonomy/concept/iWoz_Qa7_UQC,skos:exactMatch,
http://data.europa.eu/esco/occupation/4a39fddb-17e7-4431-be03-613edab8d1c8,skattehandläggare,http://data.europa.eu/esco/occupation/4a39fddb-17e7-4431-be03-613edab8d1c8,http://data.jobtechdev.se/taxonomy/concept/kiyn_pVV_NnT,Kvalificerad skattehandläggare,http://data.jobtechdev.se/taxonomy/concept/kiyn_pVV_NnT,skos:exactMatch,
http://data.europa.eu/esco/occupation/c766198e-5b9c-4c85-9fef-be27c783ab19,skatteinspektör,http://data.europa.eu/esco/occupation/c766198e-5b9c-4c85-9fef-be27c783ab19,http://data.jobtechdev.se/taxonomy/concept/wopo_QVq_oja,Skattehandläggare,http://data.jobtechdev.se/taxonomy/concept/wopo_QVq_oja,skos:exactMatch,
http://data.europa.eu/esco/occupation/4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,socialförsäkringshandläggare,http://data.europa.eu/esco/occupation/4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,http://data.jobtechdev.se/taxonomy/concept/2AGe_heZ_E94,"Försäkringshandläggare, försäkringskassa",http://data.jobtechdev.se/taxonomy/concept/2AGe_heZ_E94,skos:narrowMatch,
http://data.europa.eu/esco/occupation/4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,socialförsäkringshandläggare,http://data.europa.eu/esco/occupation/4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,http://data.jobtechdev.se/taxonomy/concept/YkcC_EmP_nA5,"Försäkringsutredare, försäkringskassa",http://data.jobtechdev.se/taxonomy/concept/YkcC_EmP_nA5,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3353,Socialförsäkringstjänstemän,http://data.europa.eu/esco/isco/C3353,http://data.jobtechdev.se/taxonomy/concept/L381_qqk_Hdy,"Kassaföreståndare, arbetslöshetskassa",http://data.jobtechdev.se/taxonomy/concept/L381_qqk_Hdy,skos:narrowMatch,
http://data.europa.eu/esco/occupation/2c83f279-a1d1-4c9f-a6aa-5e5ee1850e46,"Omprövningshandläggare, socialförsäkringsfrågor",http://data.europa.eu/esco/occupation/2c83f279-a1d1-4c9f-a6aa-5e5ee1850e46,http://data.jobtechdev.se/taxonomy/concept/z2ab_qvB_Z7T,"Omprövningshandläggare, arbetslöshetskassa",http://data.jobtechdev.se/taxonomy/concept/z2ab_qvB_Z7T,skos:narrowMatch,
