Mapping project name,ESCO - SE NSC;
Mapping project author,default-author;
Mapping project version,N/A;
Mapping project version date,45243;
Classification 1 Name,Esco - kompetenser;
Classification 1 Concept type,Skills;
Classification 1 Version,1.0.9;
Classification 1 Language,sv;
Classification 1 Landing page,https://ec.europa.eu/esco/portal/skill;
Classification 2 Name,Swedish skills;
Classification 2 Concept type,Skill;
Classification 2 Version,21;
Classification 2 Language,sv;
Classification 2 Landing page,https://atlas.jobtechdev.se/;
,;
,;
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note;
"http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/BwG6_hY5_YE8,""Masker, tillverkning/Masker, spelning med"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/mKKd_wMP_kX8,Musikal/Musikteater,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/RG5k_D9y_iW5,Fysisk teater,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/8q4V_efC_fxN,Forumspel/Värderingsövningar,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/BSmy_vm8_Cg7,Talteater,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/qwHa_w4A_tTc,Improvisation,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/YPPm_osF_23G,Dragshow,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/YaGu_P82_ffU,Show,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/nuv6_D6E_Dk8,Skuggspel,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b983e86d-61d5-4ebf-8810-2650c91da096,agera inför publik,,http://data.jobtechdev.se/taxonomy/concept/SiGF_KNL_eB6,Krogshow,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/4f75f734-b99c-4f88-8445-848b104ba068,agera med fullmakt,,,,,no relation,;
http://data.europa.eu/esco/skill/4d762360-58b4-4218-9b86-b9322143ece7,agera med motion capture-utrustning,,http://data.jobtechdev.se/taxonomy/concept/qJFE_yzh_yiM,Motion capture,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/6299f204-534b-4251-9338-7aaa386ce49e,agera som resursperson för dans,,http://data.jobtechdev.se/taxonomy/concept/5XhW_VQA_2CW,""Konstnärlig vision, utforma"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/25e16679-a7d0-464d-916c-63210001bbab,agera trovärdigt,,,,,no relation,;
http://data.europa.eu/esco/skill/34ff4148-8d8a-4186-94ff-c67524c16c0c,agera utifrån förändrade omständigheter inom fiskeribranschen,,,,,no relation,;
"http://data.europa.eu/esco/skill/9ab32fb9-93e4-4226-84a1-fbfaf5c71eb6,agera vid förändrade navigeringsförhållanden,,http://data.jobtechdev.se/taxonomy/concept/TaMm_YFg_aHq,""Fjärrpilotcertifikat, drönaroperatör, certifierad kategori"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/9ab32fb9-93e4-4226-84a1-fbfaf5c71eb6,agera vid förändrade navigeringsförhållanden,,http://data.jobtechdev.se/taxonomy/concept/KvJu_8SF_7Nf,Airline Transport Pilot License/ATPL,,skos:closeMatch,;
http://data.europa.eu/esco/skill/9ab32fb9-93e4-4226-84a1-fbfaf5c71eb6,agera vid förändrade navigeringsförhållanden,,http://data.jobtechdev.se/taxonomy/concept/qd9c_dQX_qBk,Private Pilot License/PPL,,skos:closeMatch,;
http://data.europa.eu/esco/skill/9ab32fb9-93e4-4226-84a1-fbfaf5c71eb6,agera vid förändrade navigeringsförhållanden,,http://data.jobtechdev.se/taxonomy/concept/26E4_m2a_8Cg,Commercial Pilot License/CPL,,skos:closeMatch,;
http://data.europa.eu/esco/skill/38549a8a-dda2-4a17-893f-a007f933de8d,agerande vid akut sjukdom eller olycksfall,,http://data.jobtechdev.se/taxonomy/concept/myz9_nz9_hTL,Första hjälpen vid olycksfall,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,agil projektledning,,http://data.jobtechdev.se/taxonomy/concept/Pk2j_jXV_Y3j,""Projektledning, IT"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,agil projektledning,,http://data.jobtechdev.se/taxonomy/concept/TMVb_DnH_etF,Agila arbetsmetoder,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,agil projektledning,,http://data.jobtechdev.se/taxonomy/concept/eTW8_AY5_tpe,""Scaled Agile Framework, SAFe"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221,agil utveckling,,http://data.jobtechdev.se/taxonomy/concept/TMVb_DnH_etF,Agila arbetsmetoder,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/afdcb380-ef9f-4785-b877-cc551f035034,agronomi,,http://data.jobtechdev.se/taxonomy/concept/c17z_2sm_TQF,""Verksamhetsledning, lantbruksföretag"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/afdcb380-ef9f-4785-b877-cc551f035034,agronomi,,http://data.jobtechdev.se/taxonomy/concept/jpcR_F1P_8Wr,Agronomexamen,,skos:closeMatch,;
http://data.europa.eu/esco/skill/5eafee30-f3b6-4cd6-baf8-517bb2f3d625,agronomiska produktionsprinciper,,http://data.jobtechdev.se/taxonomy/concept/f6pC_XWR_WZU,Lantbruksteknik,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/5eafee30-f3b6-4cd6-baf8-517bb2f3d625,agronomiska produktionsprinciper,,http://data.jobtechdev.se/taxonomy/concept/AwMo_JWL_DHG,Avbytarverksamhet,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/557e9247-1a2d-4497-aa7f-0cded7768da1,Aircrack (penetrationstestverktyg),,http://data.jobtechdev.se/taxonomy/concept/V2Me_smx_m8p,Verktyg inom cybersäkerhet,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,AJAX,,http://data.jobtechdev.se/taxonomy/concept/5YFb_ak8_3EM,""AJAX, programmeringsspråk"",,skos:exactMatch,";
http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,Ajax Framework,,http://data.jobtechdev.se/taxonomy/concept/AfJ4_Pvv_YBa,Webbutveckling,,skos:broadMatch,;
http://data.europa.eu/esco/skill/b895bd42-0009-4815-a150-eb9eb5caec21,aktiemarknaden,,http://data.jobtechdev.se/taxonomy/concept/g2NT_MEv_e91,Aktiehandel,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b895bd42-0009-4815-a150-eb9eb5caec21,aktiemarknaden,,http://data.jobtechdev.se/taxonomy/concept/JjS2_Ydq_YzA,Courtage,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b895bd42-0009-4815-a150-eb9eb5caec21,aktiemarknaden,,http://data.jobtechdev.se/taxonomy/concept/gPan_jwg_TFf,Aktieadministration,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/b895bd42-0009-4815-a150-eb9eb5caec21,aktiemarknaden,,http://data.jobtechdev.se/taxonomy/concept/4uf3_dsw_Cy8,Optioner,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/29eaa382-a9b3-4965-b32b-5e7dedd3a25c,akupressur,,http://data.jobtechdev.se/taxonomy/concept/DeRa_xWC_EH3,Akupressur,,skos:exactMatch,;
http://data.europa.eu/esco/skill/17b8aac7-6444-4fcc-bb51-a158df61ffbc,akupunktur med elektrisk stimulering,,http://data.jobtechdev.se/taxonomy/concept/m4ij_Bjw_6ik,Akupunktur,,skos:broadMatch,;
http://data.europa.eu/esco/skill/f4eede2b-492c-4b1d-b118-ce681859a712,akupunkturmetoder,,http://data.jobtechdev.se/taxonomy/concept/m4ij_Bjw_6ik,Akupunktur,,skos:exactMatch,;
http://data.europa.eu/esco/skill/26879b10-1df9-4071-a4c5-cb8e32eddb99,akustik,,http://data.jobtechdev.se/taxonomy/concept/9F3h_HNn_mtg,Teknisk akustik,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/0939079f-e4dc-46c3-94fa-5155fc34c888,akustisk ingenjörskonst,,http://data.jobtechdev.se/taxonomy/concept/mpwi_6BM_SbV,Ljud- och vibrationsteknik,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/0939079f-e4dc-46c3-94fa-5155fc34c888,akustisk ingenjörskonst,,http://data.jobtechdev.se/taxonomy/concept/9F3h_HNn_mtg,Teknisk akustik,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/eaa4cdc0-43e0-4388-9b8a-e2779218d10e,akut omhändertagande,,http://data.jobtechdev.se/taxonomy/concept/mwCM_MmB_6Ks,""Utbildning i Första hjälpen/Hjärt-lungräddning, HLR"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/eaa4cdc0-43e0-4388-9b8a-e2779218d10e,akut omhändertagande,,http://data.jobtechdev.se/taxonomy/concept/myz9_nz9_hTL,Första hjälpen vid olycksfall,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/e9d74b8e-04a5-4743-b17b-bd8a4f09bc3b,akuta fall,,http://data.jobtechdev.se/taxonomy/concept/YTPY_NjP_Auq,""Akutsjukvård, sjukhus"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/e9d74b8e-04a5-4743-b17b-bd8a4f09bc3b,akuta fall,,http://data.jobtechdev.se/taxonomy/concept/iaBG_hdU_QQy,""Akutsjukvård, läkare"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/e9d74b8e-04a5-4743-b17b-bd8a4f09bc3b,akuta fall,,http://data.jobtechdev.se/taxonomy/concept/azXF_rgu_EWv,Akutsjukvård,,skos:exactMatch,;
http://data.europa.eu/esco/skill/748780fa-b879-4a5b-80ca-7d018e6e1e6f,akutpsykologi,,http://data.jobtechdev.se/taxonomy/concept/SdUN_U1M_aqG,Psykologisk traumabehandling,,skos:exactMatch,;
http://data.europa.eu/esco/skill/9b9244b4-6f62-4834-839b-19e9eba0a407,akutvård,,http://data.jobtechdev.se/taxonomy/concept/9Ysm_nvM_YBu,Traumavård,,skos:exactMatch,;
http://data.europa.eu/esco/skill/f1a08ec9-32d2-4e52-ba4a-66e049019be8,albanska,,http://data.jobtechdev.se/taxonomy/concept/rod1_aPk_8V5,Albanska,,skos:exactMatch,;
http://data.europa.eu/esco/skill/55e910e4-736d-44cf-bfa9-b15adc5d91d2,algebra,,,,,no relation,;
http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38,algoritmer,,http://data.jobtechdev.se/taxonomy/concept/iUew_moc_BRk,Programmering,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/c51c5fec-84f4-42bd-a5c7-a77766dfe6d4,alkaliska stadier i raffineringsprocessen för matoljor,,http://data.jobtechdev.se/taxonomy/concept/i3kd_fCX_jxz,""Maskinskötsel, livsmedelsindustri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/1e9bd245-3118-45e0-83e4-751f2ce556e5,alkoholhaltiga drycker,,http://data.jobtechdev.se/taxonomy/concept/ZvbR_g69_jGv,Cocktails/Drinkar,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/1e9bd245-3118-45e0-83e4-751f2ce556e5,alkoholhaltiga drycker,,http://data.jobtechdev.se/taxonomy/concept/S4vL_AVu_s6q,Sprit/Vin,,skos:exactMatch,;
http://data.europa.eu/esco/skill/f18b3dc3-fc4f-438c-9279-ebcaf2908b20,alkylering,,http://data.jobtechdev.se/taxonomy/concept/aF3J_SgE_uck,Processövervakning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/b36a1779-914b-4a4e-9d79-a1765bdfcc86,allergier,,http://data.jobtechdev.se/taxonomy/concept/EwLN_fUp_2Yt,""Allergianpassad miljö, dagbarnvårdare"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/7b0abe5e-ac4d-4416-94b0-747ab497893f,allergisjukdomar,,http://data.jobtechdev.se/taxonomy/concept/arzw_ifj_HAr,Barn- och ungdomsallergologi,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/7b0abe5e-ac4d-4416-94b0-747ab497893f,allergisjukdomar,,http://data.jobtechdev.se/taxonomy/concept/XxtR_x2w_wmU,Allergivård,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/7b0abe5e-ac4d-4416-94b0-747ab497893f,allergisjukdomar,,http://data.jobtechdev.se/taxonomy/concept/KA8k_U3Q_q6h,Allergibehandling,,skos:exactMatch,;
http://data.europa.eu/esco/skill/7b0abe5e-ac4d-4416-94b0-747ab497893f,allergisjukdomar,,http://data.jobtechdev.se/taxonomy/concept/swuN_HVe_o49,Allergisjukdomar,,skos:exactMatch,;
http://data.europa.eu/esco/skill/27fddfc8-71fb-4bc2-9597-70bf59f117d4,allergiska reaktioner orsakade av kosmetika,,http://data.jobtechdev.se/taxonomy/concept/AABX_dHc_UrX,Frisörkemi,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/d5b63f98-28ce-4cbb-b075-6ac539a685b0,allmänna säkerhetsbestämmelser för luftfart,,http://data.jobtechdev.se/taxonomy/concept/VhTi_tZ1_YAV,""B-checker, flyg"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/d5b63f98-28ce-4cbb-b075-6ac539a685b0,allmänna säkerhetsbestämmelser för luftfart,,http://data.jobtechdev.se/taxonomy/concept/b316_Jsx_PLj,""A-checker, flyg"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/d5b63f98-28ce-4cbb-b075-6ac539a685b0,allmänna säkerhetsbestämmelser för luftfart,,http://data.jobtechdev.se/taxonomy/concept/q4t6_uHb_WiW,""C-checker, flyg"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/d5b63f98-28ce-4cbb-b075-6ac539a685b0,allmänna säkerhetsbestämmelser för luftfart,,http://data.jobtechdev.se/taxonomy/concept/EPzz_Dy6_FZU,FL-certifikat (Flygledarcertifikat),,skos:closeMatch,;
http://data.europa.eu/esco/skill/d5b63f98-28ce-4cbb-b075-6ac539a685b0,allmänna säkerhetsbestämmelser för luftfart,,http://data.jobtechdev.se/taxonomy/concept/Pyp3_qR3_qp5,Flygledarassistentutbildning,,skos:closeMatch,;
http://data.europa.eu/esco/skill/e717b036-2c0c-4c11-99e9-0cb4ce084fed,allokera transaktioner på ett konto,,http://data.jobtechdev.se/taxonomy/concept/8gwE_2o3_XRF,Ekonomiadministration,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/b413a662-2af0-41c6-8dce-5f83bffc82ea,aluminiumlegeringar,,http://data.jobtechdev.se/taxonomy/concept/VdMH_Tm8_CAa,""Aluminium, materialkunskap"",,skos:closeMatch,";
"http://data.europa.eu/esco/skill/fee54dc3-c3da-42c7-aaf6-7dcef8e7f181,aluminiumoxid,,http://data.jobtechdev.se/taxonomy/concept/uE3k_P72_QJ4,""Formgjutning, keramik/Formgjutning, porslin"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/135192cb-84e4-4b70-8946-fbe5041b26cd,analys av inlärningsbehov,,http://data.jobtechdev.se/taxonomy/concept/Mt3F_4Xm_z1i,""Dyslexi, specialpedagogik"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/135192cb-84e4-4b70-8946-fbe5041b26cd,analys av inlärningsbehov,,http://data.jobtechdev.se/taxonomy/concept/fC19_bPk_8Ta,""Matematiksvårigheter, specialpedagogik/Dyskalkyli, specialpedagogik"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/135192cb-84e4-4b70-8946-fbe5041b26cd,analys av inlärningsbehov,,http://data.jobtechdev.se/taxonomy/concept/w2ok_LT3_BXa,""Elever med funktionsnedsättning, vana vid"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/79a847c3-8312-4930-964a-282734c2789d,analys av kroppsvätskor,,http://data.jobtechdev.se/taxonomy/concept/7rJH_cCp_ccc,Medicinsk diagnostik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/f65159b4-97db-46fd-98bc-1e1d41dfd96b,analys av nyhetsbrev,,http://data.jobtechdev.se/taxonomy/concept/QKCY_93f_GgW,Pressmeddelanden,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17,analysera affärskrav,,http://data.jobtechdev.se/taxonomy/concept/Utw1_tLL_sS2,""Kravhantering, systemutveckling"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/408fcc8e-d4e6-43e7-ab27-b617a1dced98,analysera affärsmål,,http://data.jobtechdev.se/taxonomy/concept/TzHP_38y_mhm,Affärsutveckling,,skos:broadMatch,;
http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e,analysera affärsprocesser,,http://data.jobtechdev.se/taxonomy/concept/dB1q_YY2_zNu,Processanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e,analysera affärsprocesser,,http://data.jobtechdev.se/taxonomy/concept/BsBK_j8o_Guh,Cash management,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e,analysera affärsprocesser,,http://data.jobtechdev.se/taxonomy/concept/ZxKX_dN4_8DJ,Revenue Management/Yield management,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/0f9f8352-0488-4a1e-9171-2c5466c17f41,analysera arbetslöshetsnivå,,http://data.jobtechdev.se/taxonomy/concept/gx8F_mte_Nm5,Arbetsmarknadsfrågor,,skos:broadMatch,;
http://data.europa.eu/esco/skill/ff862044-d49e-4417-bf65-1ae2c0a47e5a,analysera arbetsrelaterade skriftliga rapporter,,http://data.jobtechdev.se/taxonomy/concept/G7Qq_r7L_5Jo,Verksamhetsanalys,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/8c8d0196-4acd-4217-89cb-abaf96845b14,analysera behov av tekniska resurser,,http://data.jobtechdev.se/taxonomy/concept/kvLG_4uo_M5p,""Produktionsplanering, tillverkning"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/7dc3d869-2a60-425f-8557-ad40eaaefc80,analysera biblioteksanvändares sökningar,,http://data.jobtechdev.se/taxonomy/concept/udqs_kCm_YJ6,Arkiv- och biblioteksverksamhet,,skos:broadMatch,;
http://data.europa.eu/esco/skill/77e167dc-70e6-4408-9718-019a4b9e96d9,analysera bilder,,http://data.jobtechdev.se/taxonomy/concept/X4EU_ZC7_QmK,Avsyning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/67d37d22-a013-4d79-9185-2f97820917d6,analysera blodprover,,http://data.jobtechdev.se/taxonomy/concept/B67M_6mb_LgF,Sjukhuslaboratoriearbete,,skos:broadMatch,;
http://data.europa.eu/esco/skill/cb9c8373-402a-4b5f-8b19-63a831a14e48,analysera blodspår,,http://data.jobtechdev.se/taxonomy/concept/UQC4_Wov_HPQ,Brottsutredning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3ebc672a-8049-4305-8c42-0e9168b92798,analysera bokningsmönster,,http://data.jobtechdev.se/taxonomy/concept/zARh_YPC_Lwk,Lönsamhetsberäkningar,,skos:broadMatch,;
http://data.europa.eu/esco/skill/71b300d6-8de6-4282-b3c0-9a0401d9095f,analysera borrtekniska frågor,,http://data.jobtechdev.se/taxonomy/concept/1mg3_2g2_eAm,Bergteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/71b300d6-8de6-4282-b3c0-9a0401d9095f,analysera borrtekniska frågor,,http://data.jobtechdev.se/taxonomy/concept/mzWh_KRQ_sWS,Geoprojektering,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/922e1da8-69f5-4fd3-baef-f2e8b89f3946,analysera bästsäljande produkter,,http://data.jobtechdev.se/taxonomy/concept/4oKa_e7b_oHW,""Försäljning, erfarenhet"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/355c4510-8b6c-4d39-9e4d-5b91ddda2fb4,analysera cellodlingar,,http://data.jobtechdev.se/taxonomy/concept/8J5k_b1M_39R,Biomedicin,,skos:broadMatch,;
http://data.europa.eu/esco/skill/4af2461d-02b4-4fca-a070-c6399a6f1fb4,analysera data från oljeverksamhet,,http://data.jobtechdev.se/taxonomy/concept/rcSg_BJi_UTb,Oljeborrning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/19aa10ee-35fb-4ba1-b8dc-51525c090ccc,analysera data för policybeslut inom handel,,http://data.jobtechdev.se/taxonomy/concept/5Gmv_EZs_BPe,Dataanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/807d89b5-3557-4259-8e2c-1b374d497fe8,analysera data för publikationer inom luftfartsområdet,,http://data.jobtechdev.se/taxonomy/concept/Pyp3_qR3_qp5,Flygledarassistentutbildning,,skos:closeMatch,;
http://data.europa.eu/esco/skill/807d89b5-3557-4259-8e2c-1b374d497fe8,analysera data för publikationer inom luftfartsområdet,,http://data.jobtechdev.se/taxonomy/concept/EPzz_Dy6_FZU,FL-certifikat (Flygledarcertifikat),,skos:closeMatch,;
http://data.europa.eu/esco/skill/484d048c-a5d1-46a5-b57f-45b69c0ac552,analysera databasinformation för rörledningar,,http://data.jobtechdev.se/taxonomy/concept/5Gmv_EZs_BPe,Dataanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/9cb19c8d-3205-4417-9cf3-59709381eba8,analysera densitet hos mald kakao,,http://data.jobtechdev.se/taxonomy/concept/msd9_iti_H33,Kvarnarbete,,skos:broadMatch,;
http://data.europa.eu/esco/skill/9cb19c8d-3205-4417-9cf3-59709381eba8,analysera densitet hos mald kakao,,http://data.jobtechdev.se/taxonomy/concept/aF3J_SgE_uck,Processövervakning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/f1e1a05d-49a6-492f-ae99-88533ef26d13,analysera djurs rörelser,,,,,no relation,;
http://data.europa.eu/esco/skill/ef4a3050-2232-4562-9ecd-bd1d5f22f064,analysera egenskaper hos livsmedelsprodukter vid mottagandet,,http://data.jobtechdev.se/taxonomy/concept/PKWj_Pej_iE1,Livsmedelsanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/a7e78a0b-aec1-45fb-8f86-d1b4ab1f9c69,analysera egna prestationer,,,,,no relation,;
http://data.europa.eu/esco/skill/5354a726-ee64-4f34-90f8-8436f9f374b8,analysera ekologiska data,,http://data.jobtechdev.se/taxonomy/concept/5Gmv_EZs_BPe,Dataanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/5f302d63-048e-451c-b150-97c124a5a26b,analysera ekonomiska trender,,http://data.jobtechdev.se/taxonomy/concept/Z8gz_6SV_bKW,Marknadsanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/5f302d63-048e-451c-b150-97c124a5a26b,analysera ekonomiska trender,,http://data.jobtechdev.se/taxonomy/concept/ifpo_N4k_7pw,Inflationsanalys,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/1c36a4d4-e2d5-46b8-a43b-b749fc3dc7e6,analysera en kunds fysiska tillstånd,,http://data.jobtechdev.se/taxonomy/concept/pni3_zFs_Gzi,Hälsoprofilbedömning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/73e2dbf5-571b-4921-84f4-1d3ee64e4cf6,analysera en medicinerings påverkan på hjärnan,,http://data.jobtechdev.se/taxonomy/concept/8J5k_b1M_39R,Biomedicin,,skos:broadMatch,;
http://data.europa.eu/esco/skill/578ea133-eaf3-4542-a727-fe4fc8a6b5a9,analysera en persons fitnessinformation,,http://data.jobtechdev.se/taxonomy/concept/MLXT_qQX_4rM,Träningsprogram,,skos:broadMatch,;
http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78,analysera en verksamhets IT-kontext,,http://data.jobtechdev.se/taxonomy/concept/G7Qq_r7L_5Jo,Verksamhetsanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/29bfe2cd-f011-4f94-a3aa-f77768e60460,analysera energiförbrukning,,http://data.jobtechdev.se/taxonomy/concept/tNHP_38u_Pjt,Energiteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/29bfe2cd-f011-4f94-a3aa-f77768e60460,analysera energiförbrukning,,http://data.jobtechdev.se/taxonomy/concept/D8Qb_A75_bDH,Energikartläggning,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/29bfe2cd-f011-4f94-a3aa-f77768e60460,analysera energiförbrukning,,http://data.jobtechdev.se/taxonomy/concept/madj_KDg_KQq,Energioptimering,,skos:closeMatch,;
http://data.europa.eu/esco/skill/a2e4fe18-b65d-46c2-8bee-d81fad8cd53b,analysera ergonomi på olika arbetsplatser,,http://data.jobtechdev.se/taxonomy/concept/E13X_ZF3_PAb,Fysisk arbetsmiljö och ergonomi,,skos:exactMatch,;
http://data.europa.eu/esco/skill/8a43795b-bb38-4f29-91df-a6c92ad4643c,analysera ett företags ekonomiska resultat,,http://data.jobtechdev.se/taxonomy/concept/jjfg_y9o_zwQ,Resultatuppföljning,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/aafbfaa4-5f93-457e-8cb8-d4ed855277f8,analysera experimentella laboratoriedata,,http://data.jobtechdev.se/taxonomy/concept/nA5p_Ske_4zb,Laboratorieanalyser,,skos:broadMatch,;
http://data.europa.eu/esco/skill/ce5b1446-b5e3-4f05-a5ac-83f2ee142a44,analysera externa företagsfaktorer,,http://data.jobtechdev.se/taxonomy/concept/Z8gz_6SV_bKW,Marknadsanalys,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/0f365cf9-4f68-4a25-affc-75de20bcdc09,analysera fartygsdata,,http://data.jobtechdev.se/taxonomy/concept/vp4x_sER_6Mf,""Transportledning, sjöfart"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/a6c478c7-9807-4a67-bab4-aa9e02547175,analysera fartygsverksamhet,,http://data.jobtechdev.se/taxonomy/concept/6ZKG_Tva_FPv,Skeppsmätning,,skos:closeMatch,;
http://data.europa.eu/esco/skill/eb8babfb-ab91-4937-a032-6a79f82e9b7f,analysera finansiell risk,,http://data.jobtechdev.se/taxonomy/concept/ugVg_6Li_587,Kreditrisker,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428,analysera finansiella trender på marknaden,,http://data.jobtechdev.se/taxonomy/concept/CcpL_8iG_q46,Finansiella analyser,,skos:broadMatch,;
http://data.europa.eu/esco/skill/4214d5f6-7f26-4d15-95d6-4e6aa8cd2d0f,analysera fiskprover för diagnos,,http://data.jobtechdev.se/taxonomy/concept/P3T4_G7P_Sta,Fiskevård,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/1b8194a4-952a-48e6-8087-237a29039f50,analysera fordringar,,http://data.jobtechdev.se/taxonomy/concept/rSKd_BLd_ACL,""Skadereglering, personskadeförsäkring"",,skos:broadMatch,";
