Mapping project name,ESCO - ROME
Mapping project author,Pôle emploi - France
Mapping project version,V1.4
Mapping project version date,13/07/2022
Classification 1 Name,ESCO
Classification 1 Concept type,occupation
Classification 1 Version,1.1
Classification 1 Language,fr
Classification 1 Landing page,https://esco.ec.europa.eu/fr/classification/occupation_main
Classification 2 Name,ROME 
Classification 2 Concept type,occupation
Classification 2 Version,V3.0
Classification 2 Language,fr
Classification 2 Landing page,https://www.pole-emploi.fr/employeur/vos-recrutements/le-rome-et-les-fiches-metiers.html


classification 1 ID,classification 1 prefered label,classification 2 ID,classification 2 prefered label,mapping relation
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,18487,Régleur-conducteur / Régleuse-conductrice de centres d'usinage en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,18488,Régleur-conducteur / Régleuse-conductrice de machines à bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,18491,Régleur-conducteur / Régleuse-conductrice de machines de production en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,20370,Toupilleur / Toupilleuse,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,10821,Aide conducteur / conductrice de machines à commande numérique de fabrication de panneaux à base de bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,12403,Chef d'équipe d'atelier de presse de panneaux de bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,12457,Chef d'équipe en fabrication de panneaux de bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,12913,Conducteur / Conductrice de chaînes de conformation de panneaux de bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,12914,Conducteur / Conductrice de chaînes de conformation de panneaux de particules agglomérées et de fibres,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13057,Conducteur / Conductrice de machines à commande numérique de fabrication de panneaux à base de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13075,Conducteur / Conductrice de machines de fabrication de panneaux de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13082,Conducteur / Conductrice de machines de placage,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13134,Conducteur / Conductrice de ponceuses de panneaux de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13149,Conducteur / Conductrice de presses à contreplaqué,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13151,Conducteur / Conductrice de presses en production de panneaux à base de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13159,Conducteur / Conductrice de râperies en production de panneaux à base de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13176,Conducteur / Conductrice de séchoirs de panneaux de fibres de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13177,Conducteur / Conductrice de séchoirs de panneaux de particules de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/5e5522c5-4b09-4586-a8f0-3b6d66d99969,conducteur de tambour-écorceur/conductrice de tambour-écorceur,13189,Conducteur / Conductrice de tambour-écorceur,skos:exactMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13238,Conducteur / Conductrice d'encolleuses de panneaux à base de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13262,Conducteur / Conductrice d'équarrisseuses en industrie du bois,skos:broadMatch
http://data.europa.eu/esco/occupation/218e30f0-bd6c-4120-99ba-9a90665a314f,trancheur-dérouleur de bois de placage/trancheuse dérouleuse de bois de placage,13270,Conducteur dérouleur / Conductrice dérouleuses sur bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13281,Conducteur / Conductrice d'installation de traitement mécanique du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13286,Conducteur / Conductrice d'installations de fabrication de panneaux de bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,13890,Débiteur / Débitrice de panneaux de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/218e30f0-bd6c-4120-99ba-9a90665a314f,trancheur-dérouleur de bois de placage/trancheuse dérouleuse de bois de placage,13988,Dérouleur / Dérouleuse en production de panneaux de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,16239,Machiniste en fabrications de panneaux de bois,skos:closeMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,17087,Opérateur / Opératrice de fabrication de panneaux de bois,skos:exactMatch
http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36,opérateur de fabrication de panneaux de bois/opératrice de fabrication de panneaux de bois,17145,Opérateur / Opératrice de production de panneaux à base bois,skos:exactMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,10283,Adjoint / Adjointe chef d'atelier de fabrication en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,10284,Adjoint / Adjointe chef d'atelier de scierie,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,10287,Adjoint / Adjointe chef de fabrication en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,10289,Adjoint / Adjointe chef de scierie,skos:closeMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,10512,Agent / Agente de maîtrise de scierie,skos:closeMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,10515,Agent / Agente de maîtrise en ameublement,skos:closeMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,10517,Agent / Agente de maîtrise en menuiserie,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,10519,Agent / Agente de maîtrise en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,10656,Agent / Agente d'encadrement en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,12035,Chef d'atelier de conformation en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,12044,Chef d'atelier de presses en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,12053,Chef d'atelier en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,12144,Chef de fabrication en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,12313,Chef de scierie,skos:closeMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,12462,Chef d'équipe en menuiserie ameublement agencement,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,13563,Contremaître / Contremaîtresse de fabrication en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,13565,Contremaître / Contremaîtresse de montage sur bois,skos:closeMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,13567,Contremaître / Contremaîtresse de scierie,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,13573,Contremaître / Contremaîtresse d'usinage sur bois,skos:closeMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,13574,Contremaître / Contremaîtresse ébéniste,skos:closeMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,13575,Contremaître / Contremaîtresse en agencement,skos:closeMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,13576,Contremaître / Contremaîtresse en ameublement,skos:closeMatch
http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,13578,Contremaître / Contremaîtresse en industrie du bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,superviseur assemblage articles en bois/superviseuse assemblage articles en bois,13579,Contremaître / Contremaîtresse en menuiserie,skos:closeMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,18653,Responsable d'atelier en industrie du bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,18709,Responsable de fabrication en industrie du bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,18796,Responsable de parc à bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,18815,Responsable de production en industrie du bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,18852,Responsable de scierie,skos:exactMatch
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,responsable de scierie,19212,Responsable de parc à grumes,skos:narrowMatch
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac,conducteur opérateur de scierie/conductrice opératrice de scierie,12069,Chef de bois,skos:closeMatch
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac,conducteur opérateur de scierie/conductrice opératrice de scierie,12424,Chef d'équipe de parc à bois,skos:closeMatch
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac,conducteur opérateur de scierie/conductrice opératrice de scierie,12425,Chef d'équipe de parc à grumes,skos:closeMatch
http://data.europa.eu/esco/occupation/bd378c4e-f656-46af-a728-fcfb40b113ef,scieur bois/scieuse bois,12431,Chef d'équipe de scierie,skos:closeMatch
http://data.europa.eu/esco/occupation/ad7bbc92-d5cb-4b64-a1a3-efc593afd437,classeur de bois/classeuse de bois,12651,Classeur / Classeuse de bois,skos:exactMatch
http://data.europa.eu/esco/occupation/cc8f929a-75fa-404d-aa17-3301fb494b4f,classeur de produits/classeuse de produits,12653,Classeur / Classeuse qualité en première transformation du bois,skos:broadMatch
http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27,opérateur de scie à ruban/opératrice de scie à ruban,12988,Conducteur / Conductrice de ligne de sciage bois,skos:closeMatch
http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b,conducteur de déchiqueteuse/conductrice de déchiqueteuse,13099,Conducteur / Conductrice de massicot en première transformation du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/44b0f118-2a70-4eec-b301-89d7fd84a3d0,opérateur de séchoirs à bois/opératrice de séchoirs à bois,13178,Conducteur / Conductrice de séchoirs en première transformation du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac,conducteur opérateur de scierie/conductrice opératrice de scierie,13312,Conducteur opérateur / Conductrice opératrice de scierie,skos:exactMatch
